waveform,PD_REF (Extracted),PD_PLENUM_1_1 (Extracted),PD_PLENUM_1_2 (Extracted),PD_PLENUM_1_3 (Extracted),PD_CC_1_1 (Extracted),PD_FUEL_1_1 (Extracted),PMT_1_1 (Extracted),PS_PLENUM_1_1 (Extracted),TC_PLENUM_1_1 (Extracted),TC_PC_1_1 (Extracted),PD_PLENUM_2_1 (Extracted),PD_PLENUM_2_2 (Extracted),PD_PLENUM_2_3 (Extracted),PD_CC_2_1 (Extracted),PD_FUEL_2_1 (Extracted),PMT_2_1 (Extracted),PS_PLENUM_2_1 (Extracted),TC_PLENUM_2_1 (Extracted),TC_PC_2_1 (Extracted),PD_XTALK_1_1 (Extracted),TC_XTALK_1_1 (Extracted)
t0,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000
delta t,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100

time,PD_REF (Extracted),PD_PLENUM_1_1 (Extracted),PD_PLENUM_1_2 (Extracted),PD_PLENUM_1_3 (Extracted),PD_CC_1_1 (Extracted),PD_FUEL_1_1 (Extracted),PMT_1_1 (Extracted),PS_PLENUM_1_1 (Extracted),TC_PLENUM_1_1 (Extracted),TC_PC_1_1 (Extracted),PD_PLENUM_2_1 (Extracted),PD_PLENUM_2_2 (Extracted),PD_PLENUM_2_3 (Extracted),PD_CC_2_1 (Extracted),PD_FUEL_2_1 (Extracted),PMT_2_1 (Extracted),PS_PLENUM_2_1 (Extracted),TC_PLENUM_2_1 (Extracted),TC_PC_2_1 (Extracted),PD_XTALK_1_1 (Extracted),TC_XTALK_1_1 (Extracted)
1/1/1904  00:00:00.000000,-8.841025E-3,4.961983E-2,5.389473E-2,4.350124E-2,-3.349621E-2,3.218168E-2,8.318260E-3,1.021709E+0,2.137386E+1,2.918961E+1,-4.644771E-2,-9.471480E-1,1.229427E-1,-8.836144E-1,-6.224749E-1,1.003340E+0,1.088923E+0,1.869183E+1,3.315983E+2,-5.892164E-2,1.574454E+2
1/1/1904  00:00:00.000100,5.556455E-3,2.793222E-3,-4.150772E-2,2.362628E-2,-1.846887E-2,6.867229E-2,1.087305E-2,1.022731E+0,2.207682E+1,3.033927E+1,-2.738671E+0,-2.090486E+0,-5.671535E-1,-2.077379E+0,-1.011401E+0,1.494455E+0,1.089817E+0,1.939483E+1,3.325571E+2,1.840875E-1,1.583394E+2
1/1/1904  00:00:00.000200,7.572952E-4,-4.491690E-2,-1.312982E-1,-1.057715E-2,-1.074053E-2,7.605730E-2,1.119239E-2,1.022539E+0,2.207682E+1,3.040314E+1,-2.262750E-1,-1.815855E+0,-9.657980E-1,-2.523847E+0,-8.827244E-1,2.104919E+0,1.090903E+0,1.945874E+1,3.316622E+2,9.413148E-2,1.579563E+2
1/1/1904  00:00:00.000300,-1.482313E-3,-4.182458E-2,-1.092823E-1,-2.814106E-2,-1.503405E-2,8.431112E-2,1.055370E-2,1.017557E+0,2.162948E+1,2.976444E+1,3.811383E+0,-8.953016E-2,-1.154357E+0,-2.759217E+0,-7.772179E-1,2.251392E+0,1.088668E+0,1.894747E+1,3.313426E+2,-2.234857E-1,1.579563E+2
1/1/1904  00:00:00.000400,-4.041865E-3,3.283293E-2,-5.273154E-2,-1.889690E-2,-6.827377E-2,8.952407E-2,8.956957E-3,1.021389E+0,2.297149E+1,3.116958E+1,3.960142E+0,1.435374E+0,-1.451402E+0,-3.037067E+0,-8.694844E-1,1.839098E+0,1.090903E+0,2.035348E+1,3.336438E+2,-2.627082E-1,1.594249E+2
1/1/1904  00:00:00.000500,7.796064E-3,1.909701E-3,1.720148E-2,1.068444E-2,-8.759463E-2,9.256495E-2,9.595653E-3,1.023433E+0,2.226853E+1,3.040314E+1,-4.018654E-1,6.598331E-1,-1.546973E+0,-3.711534E+0,-6.084073E-1,1.265970E+0,1.091605E+0,1.913920E+1,3.316622E+2,-5.252666E-2,1.587864E+2
1/1/1904  00:00:00.000600,4.373511E-4,-2.547944E-2,-9.293065E-4,-3.181811E-3,-6.440960E-2,9.821231E-2,9.276305E-3,1.022795E+0,2.022357E+1,2.880639E+1,-4.082188E+0,-9.680005E-1,-1.769541E+0,-4.310576E+0,-5.537921E-1,8.342098E-1,1.090073E+0,1.754146E+1,3.300002E+2,1.666079E-1,1.558491E+2
1/1/1904  00:00:00.000700,6.516288E-3,-2.547944E-2,-1.127358E-1,-1.797248E-2,-4.079521E-2,8.735201E-2,8.637609E-3,1.017174E+0,2.207682E+1,3.001992E+1,-2.948155E+0,-1.399249E+0,-1.349804E+0,-4.525138E+0,-4.528367E-1,5.690265E-1,1.087007E+0,1.933093E+1,3.317900E+2,2.343947E-1,1.584671E+2
1/1/1904  00:00:00.000800,-1.300030E-2,-5.154331E-2,-1.304349E-1,-1.103935E-2,-2.104499E-2,7.605730E-2,8.956957E-3,1.018707E+0,2.233244E+1,3.091410E+1,7.543024E-1,3.247977E-2,-4.104507E-1,-4.171435E+0,-3.063685E-1,3.983008E-1,1.088029E+0,1.920311E+1,3.321096E+2,-2.097811E-2,1.596164E+2
1/1/1904  00:00:00.000900,1.077239E-3,-4.933450E-2,-8.769803E-2,1.022223E-2,-1.116988E-2,4.999257E-2,9.276305E-3,1.023178E+0,2.156558E+1,3.021153E+1,1.288607E+0,1.178487E+0,4.234345E-1,-3.695062E+0,-3.266423E-1,2.728893E-1,1.091478E+0,1.913920E+1,3.323653E+2,-2.089904E-1,1.584671E+2
1/1/1904  00:00:00.001000,-4.041865E-3,9.419628E-3,2.238170E-2,9.297816E-3,-8.593765E-3,4.999257E-2,9.915001E-3,1.031546E+0,2.252415E+1,3.014766E+1,-2.137524E+0,8.066889E-1,5.909007E-1,-3.449289E+0,-1.445913E-1,1.896006E-1,1.097736E+0,1.920311E+1,3.326210E+2,-5.892164E-2,1.588502E+2
1/1/1904  00:00:00.001100,2.357015E-3,3.901758E-2,8.583946E-2,-6.879478E-3,-8.164412E-3,4.217315E-2,4.805430E-3,1.031609E+0,2.175729E+1,2.989218E+1,-4.972371E+0,-8.464345E-1,5.336436E-1,-3.206551E+0,1.304843E-2,1.433292E-1,1.097992E+0,1.933093E+1,3.321096E+2,1.606392E-1,1.571900E+2
1/1/1904  00:00:00.001200,4.276679E-3,-9.041822E-2,-3.632750E-2,-4.339394E-2,2.833055E-2,2.609991E-2,2.250645E-3,1.035634E+0,2.150167E+1,2.957283E+1,-3.715004E+0,-1.317170E+0,8.074447E-1,-2.354362E+0,1.450356E-1,1.120561E-1,1.100546E+0,1.875574E+1,3.312147E+2,8.091519E-2,1.575731E+2
1/1/1904  00:00:00.001300,-1.843935E-2,-1.933483E-1,-1.412270E-1,-3.692302E-2,7.985286E-2,1.176431E-2,4.486082E-3,1.031546E+0,2.361054E+1,3.334116E+1,-1.161190E-1,6.713686E-1,8.733119E-1,-8.012558E-1,2.095811E-1,9.354751E-2,1.098822E+0,1.971438E+1,3.318539E+2,-1.062445E-1,1.636392E+2
1/1/1904  00:00:00.001400,1.397183E-3,-4.800922E-2,-8.899309E-2,7.448982E-3,4.979818E-2,-1.603806E-2,9.276305E-3,1.024392E+0,2.226853E+1,3.033927E+1,1.495739E+0,2.772605E+0,6.132870E-1,5.355590E-1,2.298550E-1,7.535805E-2,1.093138E+0,1.913920E+1,3.313426E+2,-2.286017E-1,1.589141E+2
1/1/1904  00:00:00.001500,1.259522E-2,1.556424E-1,3.749069E-2,2.917278E-2,3.605890E-2,-2.559513E-2,5.763475E-3,1.027202E+0,2.105434E+1,2.912574E+1,-3.467890E-2,2.781479E+0,-1.741047E-1,1.581955E+0,2.774366E-1,6.514642E-2,1.095565E+0,1.798882E+1,3.307034E+2,-1.083761E-1,1.573177E+2
1/1/1904  00:00:00.001600,-1.482313E-3,8.363539E-2,6.684530E-2,4.488787E-2,2.489573E-2,-2.342307E-2,1.342783E-2,1.022539E+0,2.182120E+1,3.008379E+1,-2.753735E+0,1.051596E+0,-7.591573E-1,3.298067E+0,3.796337E-1,5.525390E-2,1.094224E+0,1.907529E+1,3.316622E+2,2.318367E-1,1.580201E+2
1/1/1904  00:00:00.001700,-7.881193E-3,-1.257590E-1,2.092491E-3,3.703032E-2,6.826034E-2,-4.210278E-2,1.023435E-2,1.023944E+0,2.143777E+1,3.014766E+1,-2.500943E+0,-4.560659E-2,-9.490084E-1,5.972595E+0,3.771512E-1,5.078631E-2,1.093904E+0,1.881965E+1,3.314704E+2,2.906705E-1,1.587225E+2
1/1/1904  00:00:00.001800,-4.361809E-3,-2.013000E-1,-9.158320E-2,2.270186E-2,7.169516E-2,-4.557808E-2,1.183109E-2,1.023050E+0,2.220463E+1,3.040314E+1,4.068868E-1,7.064188E-1,-5.296998E-1,6.677424E+0,3.130194E-1,4.568050E-2,1.093202E+0,1.913920E+1,3.315983E+2,1.184944E-2,1.590418E+2
1/1/1904  00:00:00.001900,-5.961529E-3,-9.925342E-2,-1.049654E-1,2.085303E-2,7.341257E-2,-2.646395E-2,8.318260E-3,1.028735E+0,2.130996E+1,3.001992E+1,2.183040E+0,1.364830E+0,-2.589137E-1,5.945287E+0,3.316383E-1,4.440405E-2,1.096459E+0,1.824446E+1,3.310230E+2,-1.493040E-1,1.570623E+2
1/1/1904  00:00:00.002000,-1.140058E-2,1.198598E-1,-3.114728E-2,1.715536E-2,6.911905E-2,-1.212835E-2,7.679564E-3,1.025286E+0,2.175729E+1,2.963670E+1,6.206086E-1,1.549334E-1,-2.167245E-1,4.969104E+0,1.520694E-1,5.238188E-2,1.092244E+0,1.843619E+1,3.310869E+2,-9.942316E-2,1.575731E+2
1/1/1904  00:00:00.002100,-2.195873E-2,1.525500E-1,5.259968E-2,1.669315E-2,5.108624E-2,-1.516924E-2,8.956957E-3,1.023625E+0,2.265196E+1,3.116958E+1,-2.319704E+0,-2.159255E+0,-3.160809E-2,3.912731E+0,-4.529071E-2,8.333588E-2,1.090200E+0,2.003393E+1,3.324932E+2,1.410280E-1,1.589141E+2
1/1/1904  00:00:00.002200,1.803427E-2,-3.166409E-2,2.281339E-2,1.761757E-2,6.353746E-2,9.040077E-4,7.040868E-3,1.019473E+0,2.156558E+1,2.938122E+1,-2.589914E+0,-3.330982E+0,6.020939E-1,3.248651E+0,-1.942416E-1,1.541791E-1,1.088987E+0,1.830837E+1,3.310230E+2,3.524886E-1,1.573816E+2
1/1/1904  00:00:00.002300,-1.236041E-2,-1.823043E-1,-9.460500E-2,3.009720E-2,5.709718E-2,3.218168E-2,7.360216E-3,1.024839E+0,2.130996E+1,2.995605E+1,1.098420E-1,-2.189868E+0,1.442871E+0,2.933517E+0,-4.106340E-1,2.831009E-1,1.092372E+0,1.933093E+1,3.317900E+2,2.348210E-1,1.575731E+2
1/1/1904  00:00:00.002400,1.131545E-2,-1.372448E-1,-1.369101E-1,3.333266E-2,1.974350E-2,3.782903E-2,8.318260E-3,1.023178E+0,2.156558E+1,3.014766E+1,2.696634E+0,-3.135847E-1,1.545331E+0,1.902723E+0,-6.154411E-1,4.806321E-1,1.091733E+0,1.933093E+1,3.315983E+2,-1.151974E-1,1.565515E+2
1/1/1904  00:00:00.002500,-1.619974E-2,4.873631E-2,-5.273154E-2,4.211462E-2,-2.405046E-2,5.086139E-2,7.998912E-3,1.023242E+0,2.194901E+1,3.046701E+1,1.783370E+0,-2.612313E-1,8.367190E-1,2.733105E-1,-7.631504E-1,7.812370E-1,1.093266E+0,1.913920E+1,3.310869E+2,-6.056499E-3,1.589141E+2
1/1/1904  00:00:00.002600,-1.683963E-2,1.552006E-1,3.231046E-2,3.749253E-2,-2.147434E-2,5.433669E-2,5.124779E-3,1.027330E+0,2.297149E+1,3.123345E+1,-1.407390E+0,-1.947181E+0,-1.456915E-1,-1.372998E+0,-7.523928E-1,1.191617E+0,1.095118E+0,1.958656E+1,3.317900E+2,7.750453E-2,1.598719E+2
1/1/1904  00:00:00.002700,-7.881193E-3,3.857582E-2,-3.330570E-2,1.022223E-2,-2.018628E-2,6.736905E-2,7.998912E-3,1.023625E+0,2.226853E+1,3.110571E+1,-1.685604E+0,-2.813666E+0,-7.935975E-1,-2.441489E+0,-8.132142E-1,1.795379E+0,1.092755E+0,1.939483E+1,3.315343E+2,2.412160E-1,1.598080E+2
1/1/1904  00:00:00.002800,1.131545E-2,-8.246653E-2,-1.006486E-1,-2.444340E-2,-1.460470E-2,7.258200E-2,9.915001E-3,1.025158E+0,2.207682E+1,3.008379E+1,1.813498E+0,-1.137039E+0,-1.053190E+0,-2.803431E+0,-8.934819E-1,2.320320E+0,1.092180E+0,1.907529E+1,3.313426E+2,-2.140444E-2,1.591056E+2
1/1/1904  00:00:00.002900,-2.762089E-3,-8.776765E-2,-1.261180E-1,-2.398119E-2,-7.514341E-2,9.169613E-2,9.915001E-3,1.021517E+0,2.290758E+1,3.033927E+1,4.285906E+0,1.389232E+0,-1.199560E+0,-2.786959E+0,-8.852069E-1,2.215332E+0,1.089945E+0,1.786100E+1,3.302559E+2,-2.951094E-1,1.624260E+2
1/1/1904  00:00:00.003000,-1.012080E-2,-2.724649E-2,-6.870389E-2,1.902481E-3,-8.158370E-2,1.073350E-1,1.151174E-2,1.024264E+0,2.169339E+1,2.995605E+1,2.142084E+0,1.842666E+0,-1.491008E+0,-3.187478E+0,-8.930682E-1,1.658161E+0,1.092563E+0,1.952265E+1,3.317261E+2,-2.068588E-1,1.577008E+2
1/1/1904  00:00:00.003100,-2.035901E-2,4.652751E-2,-3.157896E-2,1.022223E-2,-8.544787E-2,1.086382E-1,8.956957E-3,1.022986E+0,2.162948E+1,3.021153E+1,-2.190719E+0,-3.251201E-1,-1.799676E+0,-3.925663E+0,-8.247993E-1,1.099712E+0,1.090264E+0,1.862792E+1,3.306394E+2,1.142310E-2,1.584032E+2
1/1/1904  00:00:00.003200,-1.396013E-2,8.010131E-2,-5.532165E-2,-7.803895E-3,-5.796931E-2,9.082731E-2,8.318260E-3,1.022092E+0,2.143777E+1,3.001992E+1,-3.644392E+0,-2.031922E+0,-1.788914E+0,-4.608363E+0,-6.009598E-1,7.046498E-1,1.089498E+0,1.881965E+1,3.309590E+2,2.872598E-1,1.589779E+2
1/1/1904  00:00:00.003300,9.075840E-3,5.002024E-3,-6.654546E-2,-2.167015E-2,-2.920269E-2,7.692612E-2,7.998912E-3,1.024711E+0,2.162948E+1,2.995605E+1,-1.317477E+0,-1.255056E+0,-9.154293E-1,-4.741435E+0,-5.868923E-1,4.496781E-1,1.092116E+0,1.881965E+1,3.308951E+2,1.644762E-1,1.585309E+2
1/1/1904  00:00:00.003400,1.643455E-2,-1.279678E-1,-6.611378E-2,1.022223E-2,-2.233305E-2,5.433669E-2,8.956957E-3,1.025733E+0,2.188510E+1,3.021153E+1,1.126668E+0,9.522137E-1,-8.412950E-2,-4.092112E+0,-4.110478E-1,3.032050E-1,1.091988E+0,1.881965E+1,3.308312E+2,-1.160501E-1,1.585948E+2
1/1/1904  00:00:00.003500,6.516288E-3,-7.672365E-2,-7.517917E-2,1.715536E-2,-2.533851E-2,7.084435E-2,7.040868E-3,1.027969E+0,2.188510E+1,3.008379E+1,-2.272165E-1,1.635027E+0,4.221430E-1,-3.486567E+0,-3.357449E-1,2.256605E-1,1.094096E+0,1.881965E+1,3.309590E+2,-1.812789E-1,1.578286E+2
1/1/1904  00:00:00.003600,8.435952E-3,4.476047E-2,-5.677845E-3,9.780646E-4,-2.104499E-2,3.652580E-2,9.276305E-3,1.025925E+0,2.143777E+1,2.982831E+1,-3.594493E+0,1.442853E-1,4.953287E-1,-3.270703E+0,-2.558907E-1,1.755597E-1,1.092052E+0,1.830837E+1,3.305116E+2,-1.126394E-1,1.582117E+2
1/1/1904  00:00:00.003700,1.675450E-2,5.536272E-2,-1.301649E-2,-2.444340E-2,3.820566E-2,2.392785E-2,7.998912E-3,1.023242E+0,2.246025E+1,3.027540E+1,-4.681450E+0,-1.698282E+0,6.378257E-1,-3.065242E+0,-1.677615E-1,1.401381E-1,1.091669E+0,1.856401E+1,3.309590E+2,1.141691E-1,1.587864E+2
1/1/1904  00:00:00.003800,1.643455E-2,-9.218526E-2,-6.309198E-2,-4.200731E-2,7.083646E-2,1.089548E-2,7.040868E-3,1.022922E+0,2.111824E+1,2.950896E+1,-2.231203E+0,-7.408407E-1,9.516639E-1,-2.090816E+0,3.166730E-2,1.082267E-1,1.092627E+0,1.843619E+1,3.305116E+2,8.262052E-2,1.569346E+2
1/1/1904  00:00:00.003900,-6.921361E-3,-1.491723E-1,-5.229985E-2,-1.889690E-2,7.555934E-2,4.695957E-4,9.276305E-3,1.027905E+0,2.162948E+1,3.001992E+1,9.298933E-1,2.047643E+0,7.514790E-1,-4.193713E-1,2.211662E-1,8.588879E-2,1.095565E+0,1.913920E+1,3.311508E+2,-1.787209E-1,1.582117E+2
1/1/1904  00:00:00.004000,1.099550E-2,-4.580042E-2,1.892822E-2,1.530653E-2,4.507530E-2,-1.777571E-2,1.310848E-2,1.021326E+0,2.130996E+1,2.982831E+1,1.088066E+0,3.410163E+0,2.413312E-1,9.053082E-1,2.786779E-1,6.961401E-2,1.092180E+0,1.875574E+1,3.310230E+2,-2.426706E-1,1.572539E+2
1/1/1904  00:00:00.004100,2.037071E-3,5.271215E-2,5.389473E-2,3.333266E-2,3.520020E-2,-2.298865E-2,1.023435E-2,1.025669E+0,2.182120E+1,3.021153E+1,-1.303354E+0,2.140371E+0,-5.210898E-1,1.968610E+0,3.618423E-1,5.844504E-2,1.094671E+0,1.888356E+1,3.309590E+2,2.932904E-2,1.575093E+2
1/1/1904  00:00:00.004200,-7.561249E-3,-1.576072E-2,2.092491E-3,3.610591E-2,5.881459E-2,-2.863601E-2,1.502457E-2,1.021837E+0,2.201291E+1,3.014766E+1,-3.102090E+0,5.466340E-2,-9.322189E-1,3.989889E+0,3.999076E-1,5.078631E-2,1.091797E+0,1.920311E+1,3.313426E+2,2.714855E-1,1.588502E+2
1/1/1904  00:00:00.004300,-1.715957E-2,-8.423357E-2,-6.697715E-2,2.362628E-2,7.341257E-2,-3.384895E-2,1.151174E-2,1.024392E+0,2.201291E+1,3.021153E+1,-1.436106E+0,-1.001783E-1,-7.475338E-1,6.540446E+0,3.241907E-1,4.280848E-2,1.093010E+0,1.894747E+1,3.315983E+2,2.378053E-1,1.585948E+2
1/1/1904  00:00:00.004400,-4.361809E-3,-1.226667E-1,-5.748007E-2,2.826898E-3,8.843991E-2,-1.777571E-2,1.055370E-2,1.026180E+0,2.182120E+1,3.001992E+1,1.468435E+0,1.324456E+0,-2.528867E-1,6.569489E+0,3.229495E-1,3.834089E-2,1.094671E+0,1.888356E+1,3.312787E+2,-5.295300E-2,1.577647E+2
1/1/1904  00:00:00.004500,-1.364019E-2,-4.138282E-2,-1.474324E-2,1.160886E-2,5.924394E-2,-1.734130E-2,3.528038E-3,1.026819E+0,2.143777E+1,2.944509E+1,1.947192E+0,1.325343E+0,-1.194308E-1,5.585937E+0,2.977105E-1,4.344671E-2,1.093330E+0,1.830837E+1,3.305755E+2,-1.842632E-1,1.573816E+2
1/1/1904  00:00:00.004600,-9.480913E-3,3.415821E-2,3.317384E-2,2.593732E-2,4.851012E-2,-7.784233E-3,8.318260E-3,1.026883E+0,2.156558E+1,2.982831E+1,-6.344167E-1,-8.091661E-1,-1.009191E-1,4.432464E+0,9.993653E-2,6.450819E-2,1.093138E+0,1.850010E+1,3.309590E+2,5.028127E-3,1.584671E+2
1/1/1904  00:00:00.004700,-1.460002E-2,4.741103E-2,1.763316E-2,1.992861E-2,5.237430E-2,-1.256277E-2,4.486082E-3,1.025222E+0,2.118215E+1,2.899800E+1,-3.012176E+0,-3.271530E+0,3.360421E-1,3.363088E+0,5.566497E-2,1.273735E-1,1.090647E+0,1.837228E+1,3.301281E+2,2.309840E-1,1.566792E+2
1/1/1904  00:00:00.004800,-5.961529E-3,-5.861147E-2,-6.740883E-2,1.992861E-2,6.826034E-2,1.132990E-2,8.956957E-3,1.024136E+0,2.194901E+1,3.027540E+1,-1.904503E+0,-3.393095E+0,1.084690E+0,2.921813E+0,-8.170094E-2,2.457646E-1,1.090647E+0,1.907529E+1,3.312787E+2,3.699682E-1,1.583394E+2
1/1/1904  00:00:00.004900,1.077239E-3,-1.208997E-1,-1.360468E-1,2.686174E-2,6.868969E-2,2.262461E-2,6.402171E-3,1.025861E+0,2.341883E+1,3.187215E+1,1.609661E+0,-1.230210E+0,1.745086E+0,2.562032E+0,-2.641658E-1,4.519119E-1,1.092116E+0,2.003393E+1,3.324932E+2,1.325013E-1,1.598080E+2
1/1/1904  00:00:00.005000,3.636791E-3,-3.652345E-2,-6.266030E-2,3.518149E-2,1.244451E-2,4.434521E-2,4.486082E-3,1.024392E+0,2.156558E+1,2.957283E+1,3.175863E+0,3.084442E-1,1.358061E+0,1.433708E+0,-3.849814E-1,7.292215E-1,1.091350E+0,1.856401E+1,3.312787E+2,-1.757365E-1,1.575731E+2
1/1/1904  00:00:00.005100,-6.921361E-3,4.166814E-2,2.669855E-2,4.719891E-2,-4.337132E-2,4.130433E-2,6.402171E-3,1.027074E+0,2.220463E+1,3.008379E+1,6.177841E-1,-5.229979E-1,4.948982E-1,-2.468512E-1,-7.370840E-1,1.084076E+0,1.093202E+0,1.894747E+1,3.310869E+2,-4.314736E-2,1.589779E+2
1/1/1904  00:00:00.005200,-2.025369E-4,6.552321E-2,1.660805E-3,3.934137E-2,-4.938226E-2,6.041846E-2,1.023435E-2,1.025350E+0,2.214072E+1,3.085023E+1,-2.352186E+0,-2.524838E+0,-4.022711E-1,-1.794326E+0,-7.916992E-1,1.521261E+0,1.092308E+0,1.907529E+1,3.311508E+2,1.644762E-1,1.585948E+2
1/1/1904  00:00:00.005300,1.077239E-3,1.427899E-2,-1.239596E-1,7.448982E-3,-1.632211E-2,7.258200E-2,9.595653E-3,1.025988E+0,2.226853E+1,3.116958E+1,-8.288371E-1,-2.595381E+0,-9.085413E-1,-2.654319E+0,-7.081214E-1,2.006313E+0,1.092883E+0,2.028957E+1,3.326210E+2,2.906705E-1,1.588502E+2
1/1/1904  00:00:00.005400,-8.841025E-3,-4.314986E-2,-1.563360E-1,-1.889690E-2,-2.748528E-2,8.040142E-2,1.055370E-2,1.024903E+0,2.182120E+1,2.989218E+1,3.429129E+0,-2.687738E-1,-1.132402E+0,-2.844176E+0,-7.763904E-1,2.105876E+0,1.092052E+0,1.856401E+1,3.308312E+2,-2.324387E-1,1.584671E+2
1/1/1904  00:00:00.005500,-1.619974E-2,-2.017832E-2,-8.597129E-2,-1.843469E-2,-8.845334E-2,9.604025E-2,1.087305E-2,1.024519E+0,2.207682E+1,3.033927E+1,4.514694E+0,1.853758E+0,-1.346791E+0,-2.907462E+0,-7.019152E-1,1.720069E+0,1.091094E+0,1.875574E+1,3.311508E+2,-2.043008E-1,1.577647E+2
1/1/1904  00:00:00.005600,-8.201137E-3,1.913836E-2,-1.215312E-2,8.373399E-3,-1.266657E-1,9.994996E-2,8.956957E-3,1.024583E+0,2.118215E+1,2.918961E+1,5.862436E-1,1.355513E+0,-1.645988E+0,-3.366498E+0,-7.346015E-1,1.257673E+0,1.090009E+0,1.811664E+1,3.304477E+2,-2.055798E-1,1.568069E+2
1/1/1904  00:00:00.005700,2.037071E-3,1.781308E-2,-1.128975E-2,1.160886E-2,-8.974140E-2,8.127024E-2,1.374718E-2,1.021837E+0,2.175729E+1,3.021153E+1,-3.668400E+0,-9.191967E-1,-1.872430E+0,-4.100781E+0,-5.943398E-1,8.361245E-1,1.089115E+0,1.869183E+1,3.311508E+2,1.346330E-1,1.583394E+2
1/1/1904  00:00:00.005800,1.077239E-3,4.741103E-2,-1.045338E-1,4.675732E-3,-4.508873E-2,8.170465E-2,1.438588E-2,1.019856E+0,2.099043E+1,2.899800E+1,-3.369946E+0,-1.960048E+0,-1.432460E+0,-4.706324E+0,-4.846956E-1,5.505180E-1,1.088923E+0,1.913920E+1,3.310869E+2,3.298930E-1,1.561045E+2
1/1/1904  00:00:00.005900,1.397183E-3,-1.531896E-2,-1.584944E-1,-5.492853E-3,-1.932758E-2,6.215611E-2,9.276305E-3,1.024647E+0,2.194901E+1,3.014766E+1,2.510662E-2,-7.053470E-1,-4.638330E-1,-4.569785E+0,-4.698005E-1,3.938333E-1,1.092691E+0,1.869183E+1,3.306394E+2,5.490895E-2,1.601273E+2
1/1/1904  00:00:00.006000,-8.521081E-3,-7.142252E-2,-1.114407E-1,1.761757E-2,-1.889823E-2,7.040994E-2,1.055370E-2,1.024200E+0,2.175729E+1,2.982831E+1,1.593185E+0,1.227291E+0,2.817986E-1,-3.922629E+0,-1.793465E-1,2.748039E-1,1.091988E+0,1.933093E+1,3.310869E+2,-1.740312E-1,1.577647E+2
1/1/1904  00:00:00.006100,9.075840E-3,-3.740698E-2,-1.258481E-2,4.213524E-3,-1.675146E-2,5.607434E-2,6.082823E-3,1.026180E+0,2.162948E+1,3.033927E+1,-1.305237E+0,1.369710E+0,5.215895E-1,-3.379502E+0,-1.371438E-1,1.927918E-1,1.093521E+0,1.907529E+1,3.315983E+2,-1.412037E-1,1.571900E+2
1/1/1904  00:00:00.006200,1.547472E-2,2.885709E-2,5.993833E-2,-2.120794E-2,-1.846887E-2,3.218168E-2,5.124779E-3,1.023881E+0,2.265196E+1,3.059475E+1,-4.751591E+0,-3.109226E-1,4.535698E-1,-3.174908E+0,3.001229E-2,1.417336E-1,1.092244E+0,1.920311E+1,3.305755E+2,5.959860E-2,1.603827E+2
1/1/1904  00:00:00.006300,9.715728E-3,-3.033881E-2,-1.862840E-2,-3.553640E-2,4.593401E-2,2.479667E-2,7.998912E-3,1.024455E+0,2.182120E+1,3.021153E+1,-4.388645E+0,-1.460919E+0,6.778627E-1,-2.738845E+0,1.247617E-1,1.059929E-1,1.093266E+0,1.869183E+1,3.313426E+2,1.145954E-1,1.577647E+2
1/1/1904  00:00:00.006400,1.227528E-2,-1.456382E-1,-1.127358E-1,-1.982131E-2,8.114092E-2,-8.336405E-4,8.318260E-3,1.023242E+0,2.169339E+1,2.995605E+1,-9.446419E-1,1.251451E-2,8.780475E-1,-1.491334E+0,2.025473E-1,8.716524E-2,1.091669E+0,1.830837E+1,3.310230E+2,-1.245148E-2,1.581478E+2
1/1/1904  00:00:00.006500,8.755896E-3,-1.023457E-1,-6.481872E-2,-1.332977E-3,7.255387E-2,-2.038218E-2,8.637609E-3,1.025030E+0,2.169339E+1,2.982831E+1,1.660032E+0,2.405687E+0,4.901627E-1,3.071211E-1,2.075123E-1,7.184780E-2,1.094351E+0,1.881965E+1,3.308951E+2,-2.448023E-1,1.583394E+2
1/1/1904  00:00:00.006600,-5.321641E-3,5.624624E-2,1.374799E-2,3.009720E-2,4.722207E-2,-3.037366E-2,9.276305E-3,1.022156E+0,2.201291E+1,3.072249E+1,4.403103E-1,3.095155E+0,-1.611896E-1,1.627035E+0,2.939868E-1,6.227440E-2,1.092691E+0,1.913920E+1,3.312147E+2,-2.162381E-1,1.596803E+2
